unitig_0	1607945	1608241
unitig_0	1608345	1609418
unitig_0	1609618	1611420
unitig_0	1611574	1611900
unitig_0	1612029	1612307
unitig_0	1757321	1758481
unitig_0	1758478	1759674
unitig_0	1759752	1761416
unitig_0	1761484	1762161
unitig_0	1762483	1763607
unitig_0	1763552	1764604
unitig_0	1764626	1764964
unitig_0	1764954	1765409
unitig_0	1765399	1765782
unitig_0	1765779	1766252
unitig_0	1766260	1766625
unitig_0	1766687	1766887
unitig_0	1766877	1767041
unitig_0	1767141	1768247
unitig_0	1768384	1768599
unitig_0	1768713	1769432
unitig_0	1769477	1769743
unitig_0	1769806	1770795
unitig_0	1770900	1771877
unitig_0	1772229	1773668
unitig_0	1773768	1773977
unitig_0	1774184	1774840
unitig_0	1774864	1775703
unitig_0	1776134	1775700
unitig_0	1776663	1776151
unitig_0	1776922	1777101
unitig_0	1777757	1778305
unitig_0	1778674	1779396
unitig_0	1780618	1779458
unitig_0	1780862	1781878
unitig_0	1782099	1783397
unitig_0	1783413	1784069
unitig_0	1784095	1784487
unitig_0	1784619	1785902
unitig_0	1785996	1787159
unitig_0	1787308	1787114
unitig_0	1788657	1787311
unitig_0	1788951	1789163
unitig_0	1789315	1789848
unitig_0	1790063	1791400
unitig_0	1791870	1791454
unitig_0	1792076	1792378
unitig_0	1792541	1792687
unitig_0	1794201	1792744
unitig_0	1794949	1794329
unitig_0	1795225	1795404
unitig_0	1795735	1797225
unitig_0	1903859	1903972
unitig_0	1904195	1904740
unitig_0	1904715	1905200
unitig_0	1906453	1905209
unitig_0	1906572	1907378
unitig_0	1907362	1908402
unitig_0	1908458	1908973
unitig_0	1909027	1909209
unitig_0	1909353	1909931
unitig_0	1909931	1910905
unitig_0	1910924	1911913
unitig_0	1911933	1912880
unitig_0	1912898	1913638
unitig_0	1913696	1913935
unitig_0	1914021	1915262
unitig_0	1915282	1915968
unitig_0	1916034	1916228
unitig_0	1916310	1917062
unitig_0	1917219	1917452
unitig_0	1917680	1921270
unitig_0	1921293	1922285
unitig_0	1922393	1922725
unitig_0	1922751	1924100
unitig_0	1924140	1924412
unitig_0	1924475	1924687
unitig_0	1924663	1925196
unitig_0	1925199	1925933
unitig_0	1926036	1926386
unitig_0	1970748	1971290
unitig_0	1971290	1971826
unitig_0	1971859	1972701
unitig_0	1972896	1973615
unitig_0	1973698	1974351
unitig_0	1974477	1975202
unitig_0	1975207	1975761
unitig_0	1975892	1976674
unitig_0	1976694	1977491
unitig_0	1977491	1978669
unitig_0	1978711	1979976
unitig_0	1980104	1981822
unitig_0	1985671	1986303
unitig_0	1986300	1986638
unitig_0	1986631	1987662
unitig_0	1987668	1988297
unitig_0	1988538	1989236
unitig_0	1989233	1990360
unitig_0	1990563	1991039
unitig_0	1991619	1992821
unitig_0	1992818	1994536
unitig_0	1995851	1994577
unitig_0	1996163	1996465
unitig_0	1996467	1996769
unitig_0	1996786	1997871
unitig_0	1997902	1998459
unitig_0	1998657	1999367
unitig_0	1999391	2000893
unitig_0	2001008	2002675
unitig_0	2004122	2004376
unitig_0	2004696	2005160
unitig_0	2007026	2005212
unitig_0	2007174	2007644
unitig_0	2007823	2008116
unitig_0	2008100	2009524
unitig_0	2009770	2010231
unitig_0	2010253	2011383
unitig_0	2011415	2011693
unitig_0	2011686	2011985
unitig_0	2012010	2014247
unitig_0	2014249	2014527
unitig_0	2014549	2014908
unitig_0	2014905	2015882
unitig_0	2015883	2016797
unitig_0	2016798	2017742
unitig_0	2017863	2018132
unitig_0	2018259	2020379
unitig_0	2020494	2021474
unitig_0	2021539	2022792
unitig_0	2022785	2023228
unitig_0	2023243	2023422
unitig_0	2023527	2023808
unitig_0	2023898	2024797
unitig_0	2024794	2025396
unitig_0	2025478	2026512
unitig_0	2026534	2027763
unitig_0	2027779	2028648
unitig_0	2028630	2028809
unitig_0	2028815	2030488
unitig_0	2030644	2031201
unitig_0	2032087	2031311
unitig_0	2032564	2032088
unitig_0	2032874	2033101
unitig_0	2033508	2033185
unitig_0	2033925	2045477
unitig_0	2045552	2056147
unitig_0	2056687	2056193
unitig_0	2057128	2058072
unitig_0	2058074	2058706
unitig_0	2058703	2059089
unitig_0	2059176	2059898
unitig_0	2059895	2060116
unitig_0	2060296	2062629
unitig_0	2062775	2064079
unitig_0	2064060	2065355
unitig_0	2065310	2066173
unitig_0	2066237	2066491
unitig_0	2066656	2067417
unitig_0	2067456	2068643
unitig_0	2068675	2069268
unitig_0	2069772	2071175
unitig_0	2071294	2072124
unitig_0	2072222	2072374
unitig_0	2072505	2073089
unitig_0	2073129	2074385
unitig_0	2074382	2075965
unitig_0	2076342	2076028
unitig_0	2076516	2077583
unitig_0	2077580	2078275
unitig_0	2078272	2079258
unitig_0	2079255	2080733
unitig_0	2080708	2080953
unitig_0	2080955	2081629
unitig_0	2081838	2083391
unitig_0	2083455	2084249
unitig_0	2084368	2084628
unitig_0	2084704	2085648
